#{"t_start": 1642524363.8854158, "env_id": "Ataxx-v0"}
r,l,t
1,2,95.932881
1,3,95.938871
1,2,95.942621
1,4,95.951035
-1.0,3,95.956495
1,2,95.960745
1,3,95.969376
1,2,95.973169
1,2,95.978141
1,4,95.987474
-1.0,4,95.99491
1,2,95.998263
1,5,96.008499
1,2,96.012229
1,2,96.017742
1,4,96.026009
1,2,96.029799
-1.0,3,96.03738
1,2,96.040594
-1.0,5,96.052967
-1.0,2,96.056469
1,2,96.060329
-1.0,4,96.066539
-1.0,6,96.077929
-1.0,5,96.086427
-1.0,3,96.091072
1,3,96.095907
1,2,96.101393
-1.0,3,96.106468
-1,4,96.112828
-1.0,5,96.124091
1,2,96.128826
1,2,96.133068
-1.0,4,96.141176
1,3,96.14909
-1.0,2,96.153659
1,2,96.158503
-1.0,6,96.17457
-1.0,4,96.183709
1,2,96.19169
1,2,96.196876
1,3,96.203403
1,2,96.20834
-1.0,4,96.21543
1,4,96.224981
-1,6,96.238522
-1,6,96.251205
-1.0,4,96.260681
-1.0,6,96.273351
1,4,96.282715
1,2,96.287294
-1.0,2,96.291518
1,3,96.299011
1,3,96.306768
1,3,96.313433
1,3,96.323222
1,4,96.332144
1,2,96.336965
1,2,96.34142
-1.0,6,96.354465
1,2,96.359239
-1.0,4,96.368333
1,2,96.372
-1.0,4,96.378729
1,2,96.385108
1,2,96.389319
1,3,96.394916
-1.0,3,96.399946
1,2,96.403201
1,2,96.407741
-1,2,96.411702
-1.0,4,96.42006
-1.0,2,96.423809
-1,6,96.440135
1,2,96.444593
-1.0,3,96.454129
1,3,96.46308
1,2,96.467725
-1,6,96.480358
-1.0,2,96.483988
1,2,96.487855
1,3,96.494591
1,6,96.51155
1,3,96.518759
1,4,96.528112
-1.0,4,96.535735
1,3,96.541886
-1.0,4,96.551718
1,2,96.555113
-1.0,3,96.560424
1,2,96.564917
1,2,96.570741
1,2,96.575144
1,2,96.578656
1,3,96.587053
-1.0,4,96.594171
-1.0,2,96.59681
-1.0,6,96.608294
1,2,96.611455
1,2,96.614545
-1.0,3,96.619124
1,2,96.622118
1,3,96.627108
1,3,96.63246
-1.0,5,96.642684
-1.0,6,96.654997
1,4,96.662997
-1.0,7,96.675128
-1.0,5,96.685467
1,6,96.696999
1,6,96.713453
1,7,96.732922
-1.0,5,96.742856
1,5,96.753103
-1.0,5,96.762004
1,2,96.767739
1,3,96.77341
1,4,96.780451
1,2,96.785345
-1.0,5,96.79517
1,3,96.800853
-1.0,3,96.805245
1,3,96.810926
1,4,96.819488
1,3,96.824676
-1.0,5,96.833073
1,6,96.844406
-1.0,3,96.850075
1,3,96.857108
1,2,96.861197
-1.0,6,96.873702
1,2,96.878488
-1.0,3,96.883411
-1.0,3,96.888469
1,2,96.892922
1,3,96.899801
-1.0,2,96.904949
1,2,96.909628
-1.0,3,96.915828
1,4,96.92479
-1.0,4,96.93293
-1.0,6,96.944242
1,2,96.948316
-1.0,6,96.965403
-1.0,3,96.975904
1,2,96.979562
1,2,96.987039
1,2,96.995585
1,2,97.001924
1,3,97.010664
-1.0,6,97.027435
-1.0,4,97.041744
-1.0,5,97.060603
1,3,97.072294
1,3,97.080665
1,3,97.088431
1,2,97.093113
1,2,97.097021
-1.0,4,97.104559
-1.0,4,97.111481
-1.0,5,97.128822
1,4,97.136908
-1.0,4,98.614213
-1.0,3,98.618429
1,2,98.621319
-1.0,4,98.627685
1,2,98.630918
-1,6,98.642372
1,2,98.645683
1,2,98.648837
1,3,98.655498
1,2,98.658718
1,2,98.662475
1,3,98.66728
1,2,98.670388
-1.0,3,98.674724
-1.0,3,98.679566
1,2,98.682611
1,3,98.688792
-1.0,4,98.695623
1,3,98.70023
1,3,98.706835
1,2,98.710942
1,2,98.714051
-1.0,5,98.723632
-1.0,3,98.728263
1,2,98.731315
1,2,98.734442
1,3,98.739615
1,3,98.745131
-1.0,6,98.754562
1,3,98.75998
1,2,98.763137
1,4,98.771581
1,2,98.775506
-1.0,4,98.781042
1,2,98.78494
1,2,98.78862
1,2,98.791717
1,3,98.797271
-1,2,98.799849
1,2,98.802876
1,2,98.806275
-1.0,3,98.810839
1,2,98.81419
1,2,98.818348
1,2,98.821835
1,2,98.825995
1,3,98.830719
1,2,98.833704
1,2,98.840611
-1.0,5,98.849117
-1.0,4,98.860794
-1.0,3,98.865098
1,3,98.869625
1,2,98.873106
1,2,98.876238
-1.0,5,98.884038
-1,6,98.893893
-1.0,6,98.905114
1,6,98.914987
-1.0,4,98.922454
1,3,98.927078
1,6,98.936436
1,3,98.941471
1,3,98.946412
1,2,98.949404
1,4,98.957843
1,2,98.961016
1,2,98.964366
1,3,98.970165
-1.0,3,98.974689
-1.0,5,98.982438
-1.0,2,98.987536
-1.0,5,98.995308
-1.0,6,99.00434
1,2,99.007714
-1.0,3,99.012151
1,2,99.015144
1,3,99.020551
1,2,99.024097
-1.0,5,99.031068
1,2,99.034046
1,2,99.038729
1,2,99.042468
1,2,99.045591
1,2,99.048731
-1.0,3,99.053404
1,2,99.056727
1,2,99.060103
-1.0,6,99.068901
1,3,99.074558
1,2,99.078275
-1.0,6,99.090169
1,4,99.097006
1,2,99.100355
-1.0,3,99.106086
-1.0,3,99.110992
1,2,99.114606
1,2,99.118661
1,6,99.131745
1,2,99.135789
-1.0,3,99.141093
1,3,99.146352
-1.0,4,99.152513
-1.0,3,99.156893
1,2,99.159953
-1.0,4,99.165298
1,2,99.169093
1,3,99.174969
1,3,99.179965
1,2,99.183143
1,2,99.186924
-1.0,5,99.194877
-1.0,3,99.19875
1,2,99.201972
-1.0,2,99.204418
1,3,99.209511
1,2,99.214543
1,3,99.221259
-1.0,6,99.23236
1,2,99.237398
1,3,99.243432
1,2,99.247519
-1.0,4,99.25608
-1.0,3,99.261043
1,2,99.264733
1,3,99.272574
-1.0,5,99.282404
-1.0,3,99.288476
-1.0,3,99.294028
-1.0,4,99.303192
1,4,99.311333
1,2,99.314689
1,4,99.32355
1,2,99.327886
-1.0,6,99.337955
1,5,99.347341
-1.0,3,99.353056
-1.0,6,99.364955
1,2,99.370818
1,2,99.376994
1,2,99.381263
1,2,99.388024
1,2,99.394057
1,2,99.397915
1,2,99.40222
1,3,99.40807
1,2,99.412125
-1.0,3,99.417825
1,2,99.421643
-1.0,6,99.432528
1,4,99.44164
1,2,99.445005
1,5,99.454036
1,4,99.460685
1,2,99.463782
1,2,99.466949
1,3,99.471366
1,3,99.476498
-1.0,5,99.485189
-1,6,99.495447
1,2,99.498529
1,2,99.502553
1,3,99.508398
1,2,99.511715
-1.0,4,99.516848
1,2,99.522558
1,2,99.52636
-1.0,5,99.533977
1,2,99.537157
1,2,99.54045
-1.0,5,99.548048
1,4,99.55436
1,3,99.560107
1,2,99.563733
1,4,99.572815
-1.0,4,99.579518
1,4,99.587142
-1.0,2,99.590657
1,2,99.594032
1,6,99.605801
1,2,99.60961
1,2,99.614337
-1.0,3,99.620305
1,2,99.624771
1,2,99.628508
-1.0,4,99.637224
-1.0,4,99.647381
-1.0,4,99.657389
1,2,99.662677
1,5,99.674378
1,5,99.686105
-1.0,3,99.692506
1,2,99.696562
1,5,99.708596
1,3,99.714286
1,3,99.722141
-1.0,4,99.730346
1,6,99.742922
-1.0,3,99.749554
1,2,99.754593
1,3,99.761597
1,2,99.766337
1,3,99.773997
1,2,99.778452
-1.0,5,99.790642
-1.0,6,99.802385
1,3,99.808854
1,4,99.818085
-1.0,6,99.830199
-1.0,3,99.834339
1,3,99.841435
1,2,99.844948
-1.0,3,99.849553
1,2,99.853734
-1.0,3,99.857887
1,2,99.861827
1,2,99.864851
1,2,99.868092
1,2,99.871163
1,2,99.874507
1,2,99.878219
1,4,99.884498
-1.0,3,99.889714
-1.0,3,99.894186
1,3,99.899573
1,2,99.905017
-1.0,3,99.913349
1,2,99.916605
1,4,99.927887
-1.0,6,99.937047
1,2,99.940419
1,2,99.943435
1,2,99.946933
-1.0,3,99.95094
1,6,99.960687
-1.0,3,99.965595
1,2,99.968794
1,2,99.973025
-1.0,3,99.977462
1,5,99.98647
1,2,99.990453
-1,3,99.995415
1,2,99.999085
1,5,100.007394
-1.0,6,100.016475
-1.0,2,100.020085
1,6,100.030442
1,3,100.036162
-1.0,4,100.042922
-1.0,3,100.046781
-1,2,100.049198
-1.0,3,100.055474
1,2,100.058564
-1.0,5,100.0661
-1.0,6,100.074792
-1.0,7,100.085355
1,3,100.089939
1,2,100.093084
-1.0,3,100.097761
1,2,100.100754
1,6,100.11328
1,2,100.11638
1,3,100.122315
1,2,100.125391
1,6,100.134713
1,2,100.137748
1,2,100.141306
1,3,100.147109
1,2,100.150812
1,2,100.154983
-1.0,5,100.163017
-1.0,5,100.172387
-1.0,2,100.177896
-1.0,5,100.185858
1,3,100.195312
1,2,100.198658
-1.0,6,100.207585
1,3,100.212842
-1.0,3,100.216938
-1.0,5,100.22496
1,2,100.22799
1,4,100.235624
1,2,100.240203
1,3,100.245557
1,2,100.248761
1,4,100.256646
-1.0,3,100.261278
-1.0,4,100.267343
1,3,100.271809
1,3,100.278202
-1.0,3,100.282248
1,4,100.289546
-1.0,5,100.297811
-1.0,3,100.301871
1,2,100.306237
-1.0,3,100.311069
1,2,100.314061
-1.0,5,100.323135
1,3,100.328521
1,5,100.336126
1,2,100.339643
1,3,100.344938
1,3,100.349543
-1.0,4,100.354767
1,5,100.363283
1,2,100.366456
-1.0,4,100.374877
1,2,100.378082
1,3,100.382621
-1.0,4,100.389973
-1.0,6,100.399012
1,2,100.401978
-1.0,2,100.404414
1,2,100.407845
1,2,100.417709
1,2,100.421614
1,2,100.42503
-1.0,6,100.434098
1,2,100.441093
1,2,100.44545
1,2,100.449127
1,2,100.452964
-1.0,3,100.461396
1,4,100.467777
-1.0,3,100.472275
-1.0,3,100.476238
1,4,100.482934
1,2,100.486144
1,2,100.489151
-1,6,100.499689
-1.0,3,100.50608
-1.0,3,100.510892
-1.0,5,100.517743
-1.0,4,100.524887
-1.0,2,100.528086
1,2,100.531001
1,2,100.534097
1,2,100.537093
1,3,100.54191
1,3,100.547178
1,4,100.554766
-1.0,3,100.559704
-1.0,2,100.562823
1,3,100.56725
-1.0,4,100.57532
1,2,100.578395
1,2,100.581457
1,2,100.584453
1,3,100.591095
1,2,100.59497
1,3,100.599435
1,4,100.60545
1,5,100.614186
-1.0,4,100.619952
-1,3,100.624434
1,3,100.629113
1,3,100.633894
1,2,100.639184
-1.0,4,100.645705
-1,3,100.649669
1,3,100.655813
-1.0,7,100.666611
-1.0,6,100.675656
-1.0,5,100.682943
-1.0,4,100.688188
1,3,100.693113
-1.0,5,100.701392
-1.0,5,100.714142
1,3,100.720038
1,3,100.729069
1,4,100.735347
1,3,100.740191
1,2,100.743279
-1,6,100.752923
-1.0,4,100.758859
-1.0,3,100.763149
1,2,100.766093
-1.0,6,100.777815
-1.0,4,100.783233
1,4,100.790839
-1.0,3,100.79528
1,2,100.798257
1,4,100.804204
1,2,100.807737
1,2,100.811241
1,2,100.814402
-1.0,5,100.822275
1,3,100.827671
-1,4,100.834352
-1.0,2,100.839392
1,2,100.843589
-1.0,4,100.849793
-1.0,3,100.8575
-1.0,4,100.863911
1,2,100.86747
-1.0,4,100.87397
1,3,100.880884
1,2,100.885069
-1.0,4,100.891961
-1.0,4,100.898393
1,5,100.909784
-1.0,5,100.917435
1,2,100.922552
-1.0,5,100.92981
-1.0,5,100.937154
1,6,100.948266
1,2,100.953137
-1.0,4,100.959842
-1.0,4,100.966272
1,2,100.970966
1,3,100.979804
1,3,100.985116
-1.0,3,100.996099
1,2,101.000283
1,6,101.01016
1,3,101.01521
-1.0,3,101.019361
1,2,101.022369
-1.0,2,101.025944
1,2,101.029556
-1.0,3,101.03352
-1.0,3,101.039796
1,3,101.044973
1,2,101.048375
-1.0,3,101.05226
1,2,101.057225
-1.0,4,101.063039
-1.0,6,101.071613
-1.0,3,101.075724
1,3,101.08096
-1,5,101.089391
1,2,101.093101
1,2,101.09687
1,4,101.104281
1,3,101.110203
1,2,101.113477
1,2,101.117613
1,3,101.125387
1,3,101.130662
1,2,101.133757
-1.0,2,101.136226
1,2,101.139794
1,2,101.143185
-1.0,2,101.146113
-1.0,6,101.155872
-1.0,7,101.167221
-1.0,3,101.17379
-1.0,5,101.183049
1,6,101.196361
1,6,101.20827
-1.0,5,101.217588
1,6,101.232935
-1.0,3,101.241983
1,2,101.247171
1,5,101.261351
-1.0,7,101.279602
-1.0,6,101.293213
-1,5,101.304824
1,2,101.311728
1,2,101.320377
1,2,101.329182
1,5,101.3416
-1.0,6,101.358122
-1.0,3,101.363639
1,2,101.371029
1,3,101.37867
1,3,101.389511
1,2,101.395833
1,2,101.401133
-1.0,4,101.412164
-1.0,5,101.423352
1,3,101.432565
1,2,101.438726
1,2,101.445782
1,3,101.451799
1,2,101.458479
1,2,101.46472
-1.0,5,101.476198
-1.0,4,101.483026
1,2,101.486947
-1.0,6,101.498053
-1.0,6,101.507705
1,2,101.511305
1,2,101.514702
1,4,101.522362
1,4,101.530503
1,2,101.533866
1,2,101.536915
1,2,101.540532
1,4,101.547576
1,2,101.551039
1,2,101.55411
-1.0,5,101.562255
-1,6,101.573099
-1.0,2,101.576382
1,3,101.581627
1,3,101.586784
1,3,101.592807
1,6,101.602769
1,2,101.606476
1,2,101.609519
-1.0,4,101.615635
1,3,101.621997
-1.0,4,101.629756
-1.0,5,101.639445
1,3,101.644779
-1.0,4,101.651188
1,2,101.656732
1,3,101.666327
-1.0,6,101.687995
1,2,101.695275
-1.0,6,101.709987
-1.0,4,101.718526
1,3,101.725562
1,2,101.730224
1,2,101.73531
1,3,101.741896
-1.0,3,101.747859
1,2,101.751522
1,4,101.760369
-1.0,3,101.766598
1,4,101.775605
-1.0,4,101.783062
-1,6,101.798062
1,3,101.804592
-1.0,5,101.814924
1,2,101.819821
1,2,101.823897
-1.0,5,101.833046
-1.0,5,101.843314
-1.0,5,101.8532
-1,5,101.86521
1,3,101.872167
-1.0,4,101.880745
1,2,101.884671
-1.0,5,101.894485
1,5,101.904638
1,5,101.914939
1,2,101.918415
-1.0,6,101.935425
-1.0,3,101.941589
1,3,101.947032
1,6,101.95778
1,2,101.960726
-1.0,5,101.968376
1,3,101.973564
-1.0,6,101.982654
1,3,101.987435
1,2,101.99103
1,2,101.994445
1,3,101.998887
1,2,102.001628
1,2,102.004443
-1.0,6,102.013105
-1.0,5,102.019568
1,2,102.023232
-1.0,3,102.027067
-1.0,4,102.032334
-1.0,5,102.038947
-1.0,4,102.045115
1,3,102.050023
-1.0,4,102.056646
1,2,102.060981
1,4,102.066999
-1.0,6,102.075269
-1.0,6,102.084002
1,4,102.09017
1,5,102.098119
-1.0,4,102.103267
1,2,102.106913
1,3,102.111814
1,4,102.117918
1,3,102.123606
1,2,102.127239
1,2,102.130023
1,3,102.134189
-1.0,3,102.137932
1,2,102.141291
1,2,102.144561
1,2,102.147459
1,2,102.150344
-1.0,4,102.155871
-1.0,3,102.159926
-1.0,3,102.16394
1,2,102.166678
1,3,102.171236
1,2,102.174781
-1,5,102.182133
1,2,102.18488
1,3,102.19104
1,3,102.196145
-1.0,3,102.199863
1,2,102.202584
-1.0,4,102.208355
1,2,102.21158
1,4,102.217318
1,2,102.22019
1,2,102.223402
1,2,102.22656
-1.0,4,102.231861
-1.0,2,102.234128
1,2,102.237353
-1.0,3,102.242327
1,3,102.247637
1,3,102.251881
1,4,102.259114
-1.0,3,102.262961
-1.0,2,102.26541
1,2,102.268137
-1.0,7,102.278359
-1.0,4,102.283519
1,6,102.299697
1,2,102.302663
1,2,102.305813
-1.0,4,102.311826
1,6,102.322888
1,4,102.330333
-1.0,7,102.340427
1,3,102.344932
1,3,102.349089
1,2,102.352026
-1.0,6,102.360218
1,2,102.363628
-1.0,6,102.373863
-1.0,7,103.77881
1,2,103.782341
-1.0,6,103.791553
1,5,103.800283
-1.0,7,103.811432
1,6,103.820227
-1.0,5,103.827154
1,2,103.830369
1,6,103.841673
1,2,103.845428
-1,6,103.855106
1,2,103.859134
-1.0,3,103.863545
1,5,103.871096
1,6,103.881485
1,2,103.88456
1,4,103.89272
1,3,103.89865
1,3,103.904144
1,2,103.911694
1,2,103.916701
1,4,103.929392
1,2,103.934884
1,2,103.938562
1,2,103.942499
1,3,103.948668
-1.0,6,103.960344
1,2,103.965053
-1.0,6,103.978567
1,2,103.982988
1,3,103.988732
1,2,103.994017
1,2,103.997388
1,2,104.001212
1,3,104.005753
1,2,104.008855
1,2,104.012405
1,2,104.015373
1,4,104.02211
1,2,104.02662
1,2,104.030082
-1.0,2,104.032577
-1.0,4,104.037874
-1.0,3,104.043334
-1.0,6,104.052252
-1.0,5,104.062104
1,2,104.064986
1,4,104.070908
1,2,104.073905
1,4,104.079914
1,4,104.086052
1,3,104.091168
1,3,104.095575
1,2,104.098749
-1.0,3,104.102633
-1.0,4,104.11035
1,2,104.113372
-1.0,5,104.120152
-1.0,4,104.127105
1,2,104.130056
-1.0,3,104.134078
1,2,104.136897
1,2,104.139957
-1.0,4,104.14566
-1.0,3,104.149199
1,3,104.154078
1,3,104.160049
1,2,104.163456
1,2,104.166459
-1.0,5,104.174192
-1.0,6,104.186632
1,2,104.191203
-1.0,3,104.200085
1,3,104.204851
1,3,104.209249
1,5,104.217504
1,3,104.221948
-1.0,6,104.231272
1,2,104.234135
1,3,104.238517
1,3,104.24543
-1.0,3,104.249874
1,4,104.256743
1,2,104.260964
-1.0,2,104.263418
1,2,104.266557
1,2,104.269479
1,2,104.272377
-1.0,4,104.277548
1,2,104.280823
1,2,104.284363
1,3,104.289312
1,2,104.293581
-1.0,4,104.299398
-1.0,3,104.303136
1,3,104.308917
1,3,104.313764
1,2,104.317129
-1.0,6,104.327854
-1.0,3,104.332005
-1.0,6,104.340516
-1.0,2,104.342945
1,4,104.349005
1,2,104.352535
1,2,104.355399
1,4,104.361898
1,3,104.366407
1,3,104.370781
-1.0,4,104.37848
1,2,104.381868
-1.0,2,104.384464
-1.0,2,104.386764
1,2,104.390643
1,2,104.394385
1,2,104.3973
-1.0,5,104.404469
1,2,104.407348
1,4,104.413234
1,2,104.416159
1,3,104.420984
-1.0,4,104.427568
-1.0,3,104.432076
1,5,104.439664
-1.0,2,104.445079
1,3,104.450886
-1.0,6,104.46587
-1.0,5,104.473973
1,3,104.478404
1,2,104.481455
1,4,104.487732
1,2,104.491447
-1.0,3,104.496038
1,3,104.5004
1,3,104.504763
-1.0,2,104.509525
1,2,104.512568
-1,4,104.518125
-1.0,3,104.52197
-1.0,3,104.527154
1,3,104.531344
-1.0,4,104.537131
1,3,104.541436
1,2,104.544279
-1.0,4,104.550524
-1.0,3,104.554338
1,2,104.558891
1,2,104.561806
1,2,104.564962
1,2,104.567846
-1.0,6,104.577828
-1.0,3,104.582431
-1,6,104.594327
-1.0,2,104.596918
-1.0,4,104.602465
1,2,104.6054
-1.0,3,104.608971
1,2,104.612197
1,3,104.616376
1,2,104.619584
1,3,104.624396
-1.0,2,104.626867
1,2,104.630393
-1.0,4,104.635455
-1.0,6,104.646117
-1.0,4,104.652024
1,3,104.657469
-1.0,5,104.664764
1,3,104.66962
1,2,104.672781
-1.0,6,104.680791
-1.0,6,104.690207
1,3,104.695305
1,4,104.701801
1,3,104.706114
1,2,104.712854
-1.0,5,104.721118
-1.0,4,104.727208
1,3,104.732716
1,2,104.739675
1,4,104.7464
-1.0,6,104.755683
1,2,104.759219
-1.0,6,104.767351
-1.0,6,104.777988
-1.0,4,104.783739
1,2,104.786767
1,3,104.792371
1,3,104.797165
1,2,104.800895
1,2,104.803844
1,2,104.80679
-1.0,3,104.810355
1,2,104.813465
-1,6,104.823818
1,3,104.828547
-1,6,104.837553
1,2,104.841748
1,2,104.845236
-1.0,6,104.853852
-1.0,3,104.8603
-1,6,104.869755
1,4,104.876019
-1.0,5,104.883152
1,3,104.887574
1,2,104.891231
-1.0,2,104.893683
-1.0,4,104.899248
1,2,104.90243
1,2,104.905282
-1.0,4,104.912956
-1.0,6,104.921961
1,3,104.928015
1,3,104.934287
1,4,104.940729
1,4,104.947386
-1.0,2,104.950468
-1.0,5,104.960906
1,6,104.972353
-1.0,6,104.98691
1,2,104.994384
1,3,105.002812
1,2,105.007512
1,5,105.016751
-1.0,5,105.026785
1,2,105.030996
1,3,105.036015
1,3,105.044383
1,2,105.049001
1,2,105.052193
1,5,105.064101
1,4,105.071488
1,2,105.075344
1,3,105.08126
-1.0,6,105.093522
-1.0,4,105.100354
1,4,105.107537
1,2,105.111647
1,2,105.117108
1,3,105.12508
-1.0,2,105.129798
1,2,105.134125
-1.0,4,105.141376
1,3,105.14724
-1.0,4,105.154369
1,3,105.160268
1,3,105.166137
-1.0,3,105.171507
-1,3,105.178754
-1,6,105.191031
1,3,105.19676
1,2,105.200106
1,5,105.209012
1,2,105.212588
1,6,105.224132
1,2,105.227845
1,5,105.236089
1,2,105.2392
-1.0,3,105.24634
1,3,105.251997
-1.0,3,105.255991
1,2,105.263695
1,6,105.275204
-1.0,4,105.280806
1,4,105.287368
1,3,105.291995
1,2,105.294909
1,2,105.298761
1,2,105.301989
1,2,105.305204
-1,6,105.317845
1,2,105.321204
1,5,105.330912
-1.0,4,105.336717
1,2,105.339686
1,3,105.344073
1,3,105.348772
-1.0,6,105.359746
-1.0,2,105.36286
-1.0,3,105.366765
1,4,105.372638
-1.0,4,105.379804
1,3,105.384857
-1.0,5,105.394435
-1.0,3,105.398587
1,2,105.401769
1,2,105.404962
-1.0,4,105.417676
1,2,105.420959
1,3,105.426082
1,2,105.429603
1,2,105.432668
1,2,105.435708
1,2,105.438546
1,2,105.444291
1,5,105.453023
1,2,105.456087
-1.0,5,105.465343
1,3,105.470083
1,2,105.473088
1,2,105.476017
-1.0,3,105.479995
1,2,105.482811
1,4,105.489035
-1.0,4,105.496423
-1.0,6,105.504469
-1.0,5,105.515456
1,3,105.520005
1,4,105.530058
1,2,105.535988
1,3,105.540558
1,6,105.549619
1,2,105.552819
1,2,105.555725
1,2,105.559406
1,3,105.564581
1,3,105.568839
1,2,105.571648
-1.0,3,105.577945
1,3,105.583353
1,2,105.586292
1,2,105.589571
1,2,105.592659
-1.0,5,105.60232
1,2,105.60584
1,3,105.610348
1,6,105.620014
-1,6,105.630693
1,3,105.63567
1,2,105.638917
1,4,105.647945
-1.0,5,105.65509
1,3,105.662015
-1,6,105.671888
1,4,105.677516
1,4,105.684342
-1.0,2,105.686731
1,3,105.691246
1,2,105.694155
1,2,105.697516
-1.0,3,105.701851
-1.0,4,105.707542
1,2,105.71273
1,3,105.717663
1,4,105.723591
1,5,105.732632
1,3,105.737067
1,3,105.741411
-1.0,3,105.745421
1,2,105.748254
-1.0,4,105.753825
-1.0,2,105.756488
-1.0,6,105.765471
1,5,105.773222
1,2,105.776805
1,4,105.783718
1,6,105.793375
-1.0,5,105.801952
1,5,105.809456
1,2,105.812916
1,2,105.815884
-1.0,6,105.824694
1,2,105.827591
1,2,105.831089
1,6,105.841795
1,3,105.847888
1,2,105.850972
-1.0,4,105.856261
1,3,105.861526
-1,2,105.863888
-1.0,3,105.868402
1,3,105.873651
1,2,105.876758
1,2,105.880713
-1.0,5,105.88814
-1.0,4,105.894157
1,3,105.899066
1,3,105.904089
1,3,105.908803
1,3,105.913118
1,2,105.916837
1,3,105.921698
1,4,105.930011
-1.0,5,105.937113
-1.0,5,105.944943
1,3,105.94925
-1.0,3,105.953653
-1.0,6,105.963428
1,2,105.966382
1,2,105.96983
-1.0,3,105.974353
1,2,105.978694
1,2,105.982455
1,2,105.985433
-1.0,5,105.994013
1,2,105.996992
-1.0,4,106.002698
1,3,106.007241
1,2,106.010169
1,2,106.01348
-1,7,106.02469
-1.0,6,106.033847
1,3,106.038598
1,2,106.042348
1,2,106.045713
1,2,106.049644
-1.0,3,106.053375
1,2,106.056207
1,3,106.062224
1,3,106.067997
1,2,106.070875
-1.0,7,106.080893
-1.0,5,106.088168
1,2,106.091222
-1.0,4,106.096974
-1.0,5,106.104023
1,2,106.106908
-1,6,106.117806
1,3,106.122079
-1.0,6,106.132053
-1.0,4,106.13755
-1.0,3,106.141349
1,2,106.144208
1,2,106.147545
-1.0,4,106.153948
-1.0,4,106.162426
1,2,106.165443
-1.0,5,106.171991
1,2,106.175472
1,2,106.1789
-1.0,5,106.186085
1,2,106.18896
-1.0,4,106.195728
1,3,106.200571
1,3,106.205115
1,2,106.208031
1,2,106.211182
1,3,106.21583
1,3,106.220686
-1,6,106.229872
1,2,106.232921
-1.0,5,106.24024
1,6,106.251243
1,6,106.261566
1,3,106.26679
-1.0,6,106.275027
1,3,106.279551
1,2,106.282404
-1.0,7,106.293235
1,3,106.298153
-1.0,5,106.30516
1,2,106.30826
1,2,106.311717
1,2,106.315344
1,2,106.318242
1,2,106.32133
1,4,106.329128
-1.0,3,106.333565
1,2,106.336431
1,3,106.340913
1,2,106.343849
1,3,106.348774
1,3,106.353895
1,2,106.357003
1,2,106.359975
-1.0,6,106.368771
-1.0,6,106.379046
-1.0,5,106.386289
1,2,106.389151
1,2,106.392409
1,3,106.397412
-1.0,2,106.400557
1,2,106.403403
1,2,106.406325
1,2,106.409307
1,3,106.41425
1,2,106.417716
1,2,106.420664
1,4,106.427101
1,4,106.433971
-1.0,6,106.444642
1,2,106.448843
-1.0,4,106.455348
1,3,106.461609
-1.0,5,106.469056
-1.0,2,106.471707
1,4,106.477996
1,5,106.486223
1,2,106.489092
1,2,106.492195
1,4,106.498813
-1.0,5,106.50583
-1.0,5,106.51458
1,2,106.517551
-1.0,2,106.520149
-1.0,7,106.53083
1,6,106.539958
-1.0,4,106.545341
1,2,106.54848
-1.0,6,106.556736
1,2,106.560149
-1.0,4,106.565369
1,6,106.574349
1,3,106.579497
1,2,106.583449
1,2,106.586519
1,2,106.589409
1,2,106.592873
1,5,106.602872
-1.0,3,106.606609
1,6,106.61595
1,3,106.620861
1,3,106.625274
1,2,106.628122
1,2,106.631145
1,2,106.634002
1,4,106.640676
1,6,106.651772
-1.0,4,106.657193
-1.0,4,106.663531
-1.0,5,106.670324
-1.0,4,106.675855
1,3,106.680538
1,4,106.686619
1,2,106.689634
-1.0,4,106.695457
-1.0,4,106.700753
1,2,106.704241
1,2,106.707072
1,3,106.712931
-1.0,3,106.717738
-1.0,6,106.728183
1,2,106.731233
1,3,106.736301
1,2,106.739519
-1.0,2,106.742121
-1.0,2,106.744612
1,3,106.749218
-1.0,5,106.756851
1,2,106.759807
1,2,106.762601
1,2,106.76563
-1.0,2,106.768426
-1.0,4,106.773583
1,4,106.781539
1,2,106.784642
1,5,106.792492
-1.0,6,106.802465
1,5,106.810419
1,2,106.813954
1,2,106.817407
-1.0,6,106.827044
1,4,106.834001
-1.0,3,106.838348
1,2,106.841594
1,2,106.845159
1,2,106.848974
1,2,106.852137
1,2,106.855437
1,3,106.861275
-1.0,6,106.873516
1,2,106.877097
1,3,106.883145
1,4,106.88974
1,2,106.892844
1,3,106.89812
1,2,106.90101
-1.0,6,106.910727
1,3,106.916114
1,3,106.920788
-1.0,4,106.927356
1,2,106.93035
1,3,106.93486
1,2,106.93773
1,3,106.942348
1,2,106.945645
1,3,106.950098
1,4,106.956616
1,2,106.960259
1,2,106.96405
-1.0,5,106.97108
1,2,106.973939
1,3,106.979483
-1.0,5,106.986444
-1.0,6,106.996625
-1.0,5,107.006413
1,3,107.012585
1,4,107.018998
1,3,107.023358
1,2,107.026335
1,3,107.045899
-1.0,3,107.050538
-1,6,107.060559
1,2,107.063971
-1.0,4,107.069929
